"GEO_ID","NAME","POP"
"0500000US34033","Salem County, New Jersey","64285"
"0500000US34035","Somerset County, New Jersey","297490"
"0500000US34037","Sussex County, New Jersey","144166"
"0500000US34039","Union County, New Jersey","522541"
"0500000US34041","Warren County, New Jersey","102437"
"0500000US35001","Bernalillo County, New Mexico","556678"
"0500000US35003","Catron County, New Mexico","3543"
"0500000US35005","Chaves County, New Mexico","61382"
"0500000US35006","Cibola County, New Mexico","25595"
"0500000US35007","Colfax County, New Mexico","14189"
"0500000US35009","Curry County, New Mexico","45044"
"0500000US35011","De Baca County, New Mexico","2240"
"0500000US35013","Dona Ana County, New Mexico","174682"
"0500000US35015","Eddy County, New Mexico","51658"
"0500000US35017","Grant County, New Mexico","31002"
"0500000US35019","Guadalupe County, New Mexico","4680"
"0500000US35021","Harding County, New Mexico","810"
"0500000US35023","Hidalgo County, New Mexico","5932"
"0500000US35025","Lea County, New Mexico","55511"
"0500000US35027","Lincoln County, New Mexico","19411"
"0500000US35028","Los Alamos County, New Mexico","18343"
"0500000US35029","Luna County, New Mexico","25016"
"0500000US35031","McKinley County, New Mexico","74798"
"0500000US35033","Mora County, New Mexico","5180"
"0500000US35035","Otero County, New Mexico","62298"
"0500000US35037","Quay County, New Mexico","10155"
"0500000US35039","Rio Arriba County, New Mexico","41190"
"0500000US35041","Roosevelt County, New Mexico","18018"
"0500000US35043","Sandoval County, New Mexico","89908"
"0500000US35045","San Juan County, New Mexico","113801"
"0500000US35047","San Miguel County, New Mexico","30126"
"0500000US35049","Santa Fe County, New Mexico","129292"
"0500000US35051","Sierra County, New Mexico","13270"
"0500000US35053","Socorro County, New Mexico","18078"
"0500000US35055","Taos County, New Mexico","29979"
"0500000US35057","Torrance County, New Mexico","16911"
"0500000US35059","Union County, New Mexico","4174"
"0500000US35061","Valencia County, New Mexico","66152"
"0500000US36001","Albany County, New York","294565"
"0500000US36003","Allegany County, New York","49927"
"0500000US36005","Bronx County, New York","1332650"
"0500000US36007","Broome County, New York","200536"
"0500000US36009","Cattaraugus County, New York","83955"
"0500000US36011","Cayuga County, New York","81963"
"0500000US36013","Chautauqua County, New York","139750"
"0500000US36015","Chemung County, New York","91070"
"0500000US36017","Chenango County, New York","51401"
"0500000US36019","Clinton County, New York","79894"
"0500000US36021","Columbia County, New York","63094"
"0500000US36023","Cortland County, New York","48599"
"0500000US36025","Delaware County, New York","48055"
"0500000US36027","Dutchess County, New York","280150"
"0500000US36029","Erie County, New York","950265"
"0500000US36031","Essex County, New York","38851"
"0500000US36033","Franklin County, New York","51134"
"0500000US36035","Fulton County, New York","55073"
"0500000US36037","Genesee County, New York","60370"
"0500000US36039","Greene County, New York","48195"
"0500000US36041","Hamilton County, New York","5379"
"0500000US36043","Herkimer County, New York","64427"
"0500000US36045","Jefferson County, New York","111738"
"0500000US36047","Kings County, New York","2465326"
"0500000US36049","Lewis County, New York","26944"
"0500000US36051","Livingston County, New York","64328"
"0500000US36053","Madison County, New York","69441"
"0500000US36055","Monroe County, New York","735343"
"0500000US36057","Montgomery County, New York","49708"
"0500000US36059","Nassau County, New York","1334544"
"0500000US36061","New York County, New York","1537195"
"0500000US36063","Niagara County, New York","219846"
"0500000US36065","Oneida County, New York","235469"
"0500000US36067","Onondaga County, New York","458336"
"0500000US36069","Ontario County, New York","100224"
"0500000US36071","Orange County, New York","341367"
"0500000US36073","Orleans County, New York","44171"
"0500000US36075","Oswego County, New York","122377"
"0500000US36077","Otsego County, New York","61676"
"0500000US36079","Putnam County, New York","95745"
"0500000US36081","Queens County, New York","2229379"
"0500000US36083","Rensselaer County, New York","152538"
"0500000US36085","Richmond County, New York","443728"
"0500000US36087","Rockland County, New York","286753"
"0500000US36089","St. Lawrence County, New York","111931"
"0500000US36091","Saratoga County, New York","200635"
"0500000US36093","Schenectady County, New York","146555"
"0500000US36095","Schoharie County, New York","31582"
"0500000US36097","Schuyler County, New York","19224"
"0500000US36099","Seneca County, New York","33342"
"0500000US36101","Steuben County, New York","98726"
"0500000US36103","Suffolk County, New York","1419369"
"0500000US36105","Sullivan County, New York","73966"
"0500000US36107","Tioga County, New York","51784"
"0500000US36109","Tompkins County, New York","96501"
"0500000US36111","Ulster County, New York","177749"
"0500000US36113","Warren County, New York","63303"
"0500000US36115","Washington County, New York","61042"
"0500000US36117","Wayne County, New York","93765"
"0500000US36119","Westchester County, New York","923459"
"0500000US36121","Wyoming County, New York","43424"
"0500000US36123","Yates County, New York","24621"
"0500000US37001","Alamance County, North Carolina","130800"
"0500000US37003","Alexander County, North Carolina","33603"
"0500000US37005","Alleghany County, North Carolina","10677"
"0500000US37007","Anson County, North Carolina","25275"
"0500000US37009","Ashe County, North Carolina","24384"
"0500000US37011","Avery County, North Carolina","17167"
"0500000US37013","Beaufort County, North Carolina","44958"
"0500000US37015","Bertie County, North Carolina","19773"
"0500000US37017","Bladen County, North Carolina","32278"
"0500000US37019","Brunswick County, North Carolina","73143"
"0500000US37021","Buncombe County, North Carolina","206330"
"0500000US37023","Burke County, North Carolina","89148"
"0500000US37025","Cabarrus County, North Carolina","131063"
"0500000US37027","Caldwell County, North Carolina","77415"
"0500000US37029","Camden County, North Carolina","6885"
"0500000US37031","Carteret County, North Carolina","59383"
"0500000US37033","Caswell County, North Carolina","23501"
"0500000US37035","Catawba County, North Carolina","141685"
"0500000US37037","Chatham County, North Carolina","49329"
"0500000US37039","Cherokee County, North Carolina","24298"
"0500000US37041","Chowan County, North Carolina","14526"
"0500000US37043","Clay County, North Carolina","8775"
"0500000US37045","Cleveland County, North Carolina","96287"
"0500000US37047","Columbus County, North Carolina","54749"
"0500000US37049","Craven County, North Carolina","91436"
"0500000US37051","Cumberland County, North Carolina","302963"
"0500000US37053","Currituck County, North Carolina","18190"
"0500000US37055","Dare County, North Carolina","29967"
"0500000US37057","Davidson County, North Carolina","147246"
"0500000US37059","Davie County, North Carolina","34835"
"0500000US37061","Duplin County, North Carolina","49063"
"0500000US37063","Durham County, North Carolina","223314"
"0500000US37065","Edgecombe County, North Carolina","55606"
"0500000US37067","Forsyth County, North Carolina","306067"
"0500000US37069","Franklin County, North Carolina","47260"
"0500000US37071","Gaston County, North Carolina","190365"
"0500000US37073","Gates County, North Carolina","10516"
"0500000US37075","Graham County, North Carolina","7993"
"0500000US37077","Granville County, North Carolina","48498"
"0500000US37079","Greene County, North Carolina","18974"
"0500000US37081","Guilford County, North Carolina","421048"
"0500000US37083","Halifax County, North Carolina","57370"
"0500000US37085","Harnett County, North Carolina","91025"
"0500000US37087","Haywood County, North Carolina","54033"
"0500000US37089","Henderson County, North Carolina","89173"
"0500000US37091","Hertford County, North Carolina","22601"
"0500000US37093","Hoke County, North Carolina","33646"
"0500000US37095","Hyde County, North Carolina","5826"
"0500000US37097","Iredell County, North Carolina","122660"
"0500000US37099","Jackson County, North Carolina","33121"
"0500000US37101","Johnston County, North Carolina","121965"
"0500000US37103","Jones County, North Carolina","10381"
"0500000US37105","Lee County, North Carolina","49040"
"0500000US37107","Lenoir County, North Carolina","59648"
"0500000US37109","Lincoln County, North Carolina","63780"
"0500000US37111","McDowell County, North Carolina","42151"
"0500000US37113","Macon County, North Carolina","29811"
"0500000US37115","Madison County, North Carolina","19635"
"0500000US37117","Martin County, North Carolina","25593"
"0500000US37119","Mecklenburg County, North Carolina","695454"
"0500000US37121","Mitchell County, North Carolina","15687"
"0500000US37123","Montgomery County, North Carolina","26822"
"0500000US37125","Moore County, North Carolina","74769"
"0500000US37127","Nash County, North Carolina","87420"
"0500000US37129","New Hanover County, North Carolina","160307"
"0500000US37131","Northampton County, North Carolina","22086"
"0500000US37133","Onslow County, North Carolina","150355"
"0500000US37135","Orange County, North Carolina","118227"
"0500000US37137","Pamlico County, North Carolina","12934"
"0500000US37139","Pasquotank County, North Carolina","34897"
"0500000US37141","Pender County, North Carolina","41082"
"0500000US37143","Perquimans County, North Carolina","11368"
"0500000US37145","Person County, North Carolina","35623"
"0500000US37147","Pitt County, North Carolina","133798"
"0500000US37149","Polk County, North Carolina","18324"
"0500000US37151","Randolph County, North Carolina","130454"
"0500000US37153","Richmond County, North Carolina","46564"
"0500000US37155","Robeson County, North Carolina","123339"
"0500000US37157","Rockingham County, North Carolina","91928"
"0500000US37159","Rowan County, North Carolina","130340"
"0500000US37161","Rutherford County, North Carolina","62899"
"0500000US37163","Sampson County, North Carolina","60161"
"0500000US37165","Scotland County, North Carolina","35998"
"0500000US37167","Stanly County, North Carolina","58100"
"0500000US37169","Stokes County, North Carolina","44711"
"0500000US37171","Surry County, North Carolina","71219"
"0500000US37173","Swain County, North Carolina","12968"
"0500000US37175","Transylvania County, North Carolina","29334"
"0500000US37177","Tyrrell County, North Carolina","4149"
"0500000US37179","Union County, North Carolina","123677"
"0500000US37181","Vance County, North Carolina","42954"
"0500000US37183","Wake County, North Carolina","627846"
"0500000US37185","Warren County, North Carolina","19972"
"0500000US37187","Washington County, North Carolina","13723"
"0500000US37189","Watauga County, North Carolina","42695"
"0500000US37191","Wayne County, North Carolina","113329"
"0500000US37193","Wilkes County, North Carolina","65632"
"0500000US37195","Wilson County, North Carolina","73814"
"0500000US37197","Yadkin County, North Carolina","36348"
"0500000US37199","Yancey County, North Carolina","17774"
"0500000US38001","Adams County, North Dakota","2593"
"0500000US38003","Barnes County, North Dakota","11775"
"0500000US38005","Benson County, North Dakota","6964"
"0500000US38007","Billings County, North Dakota","888"
"0500000US38009","Bottineau County, North Dakota","7149"
"0500000US38011","Bowman County, North Dakota","3242"
"0500000US38013","Burke County, North Dakota","2242"
"0500000US38015","Burleigh County, North Dakota","69416"
"0500000US38017","Cass County, North Dakota","123138"
"0500000US38019","Cavalier County, North Dakota","4831"
"0500000US38021","Dickey County, North Dakota","5757"
"0500000US38023","Divide County, North Dakota","2283"
"0500000US38025","Dunn County, North Dakota","3600"
"0500000US38027","Eddy County, North Dakota","2757"
"0500000US38029","Emmons County, North Dakota","4331"
"0500000US38031","Foster County, North Dakota","3759"
"0500000US38033","Golden Valley County, North Dakota","1924"
"0500000US38035","Grand Forks County, North Dakota","66109"
"0500000US38037","Grant County, North Dakota","2841"
"0500000US38039","Griggs County, North Dakota","2754"
"0500000US38041","Hettinger County, North Dakota","2715"
"0500000US38043","Kidder County, North Dakota","2753"
"0500000US38045","LaMoure County, North Dakota","4701"
"0500000US38047","Logan County, North Dakota","2308"
"0500000US38049","McHenry County, North Dakota","5987"
"0500000US38051","McIntosh County, North Dakota","3390"
"0500000US38053","McKenzie County, North Dakota","5737"
"0500000US38055","McLean County, North Dakota","9311"
"0500000US38057","Mercer County, North Dakota","8644"
"0500000US38059","Morton County, North Dakota","25303"
"0500000US38061","Mountrail County, North Dakota","6631"
"0500000US38063","Nelson County, North Dakota","3715"
"0500000US38065","Oliver County, North Dakota","2065"
"0500000US38067","Pembina County, North Dakota","8585"
"0500000US38069","Pierce County, North Dakota","4675"
"0500000US38071","Ramsey County, North Dakota","12066"
"0500000US38073","Ransom County, North Dakota","5890"
"0500000US38075","Renville County, North Dakota","2610"
"0500000US38077","Richland County, North Dakota","17998"
"0500000US38079","Rolette County, North Dakota","13674"
"0500000US38081","Sargent County, North Dakota","4366"
"0500000US38083","Sheridan County, North Dakota","1710"
"0500000US38085","Sioux County, North Dakota","4044"
"0500000US38087","Slope County, North Dakota","767"
"0500000US38089","Stark County, North Dakota","22636"
"0500000US38091","Steele County, North Dakota","2258"
"0500000US38093","Stutsman County, North Dakota","21908"
"0500000US38095","Towner County, North Dakota","2876"
"0500000US38097","Traill County, North Dakota","8477"
"0500000US38099","Walsh County, North Dakota","12389"
"0500000US38101","Ward County, North Dakota","58795"
"0500000US38103","Wells County, North Dakota","5102"
"0500000US38105","Williams County, North Dakota","19761"
"0500000US39001","Adams County, Ohio","27330"
"0500000US39003","Allen County, Ohio","108473"
"0500000US39005","Ashland County, Ohio","52523"
"0500000US39007","Ashtabula County, Ohio","102728"
"0500000US39009","Athens County, Ohio","62223"
"0500000US39011","Auglaize County, Ohio","46611"
"0500000US39013","Belmont County, Ohio","70226"
"0500000US39015","Brown County, Ohio","42285"
"0500000US39017","Butler County, Ohio","332807"
"0500000US39019","Carroll County, Ohio","28836"
"0500000US39021","Champaign County, Ohio","38890"
"0500000US39023","Clark County, Ohio","144742"
"0500000US39025","Clermont County, Ohio","177977"
"0500000US39027","Clinton County, Ohio","40543"
"0500000US39029","Columbiana County, Ohio","112075"
"0500000US39031","Coshocton County, Ohio","36655"
"0500000US39033","Crawford County, Ohio","46966"
"0500000US39035","Cuyahoga County, Ohio","1393978"
"0500000US39037","Darke County, Ohio","53309"
"0500000US39039","Defiance County, Ohio","39500"
"0500000US39041","Delaware County, Ohio","109989"
"0500000US39043","Erie County, Ohio","79551"
"0500000US39045","Fairfield County, Ohio","122759"
"0500000US39047","Fayette County, Ohio","28433"
"0500000US39049","Franklin County, Ohio","1068978"
"0500000US39051","Fulton County, Ohio","42084"
"0500000US39053","Gallia County, Ohio","31069"
"0500000US39055","Geauga County, Ohio","90895"
"0500000US39057","Greene County, Ohio","147886"
"0500000US39059","Guernsey County, Ohio","40792"
"0500000US39061","Hamilton County, Ohio","845303"
"0500000US39063","Hancock County, Ohio","71295"
"0500000US39065","Hardin County, Ohio","31945"
"0500000US39067","Harrison County, Ohio","15856"
"0500000US39069","Henry County, Ohio","29210"
"0500000US39071","Highland County, Ohio","40875"
"0500000US39073","Hocking County, Ohio","28241"
"0500000US39075","Holmes County, Ohio","38943"
"0500000US39077","Huron County, Ohio","59487"
"0500000US39079","Jackson County, Ohio","32641"
"0500000US39081","Jefferson County, Ohio","73894"
"0500000US39083","Knox County, Ohio","54500"
"0500000US39085","Lake County, Ohio","227511"
"0500000US39087","Lawrence County, Ohio","62319"
"0500000US39089","Licking County, Ohio","145491"
"0500000US39091","Logan County, Ohio","46005"
"0500000US39093","Lorain County, Ohio","284664"
"0500000US39095","Lucas County, Ohio","455054"
"0500000US39097","Madison County, Ohio","40213"
"0500000US39099","Mahoning County, Ohio","257555"
"0500000US39101","Marion County, Ohio","66217"
"0500000US39103","Medina County, Ohio","151095"
"0500000US39105","Meigs County, Ohio","23072"
"0500000US39107","Mercer County, Ohio","40924"
"0500000US39109","Miami County, Ohio","98868"
"0500000US39111","Monroe County, Ohio","15180"
"0500000US39113","Montgomery County, Ohio","559062"
"0500000US39115","Morgan County, Ohio","14897"
"0500000US39117","Morrow County, Ohio","31628"
"0500000US39119","Muskingum County, Ohio","84585"
"0500000US39121","Noble County, Ohio","14058"
"0500000US39123","Ottawa County, Ohio","40985"
"0500000US39125","Paulding County, Ohio","20293"
"0500000US39127","Perry County, Ohio","34078"
"0500000US39129","Pickaway County, Ohio","52727"
"0500000US39131","Pike County, Ohio","27695"
"0500000US39133","Portage County, Ohio","152061"
"0500000US39135","Preble County, Ohio","42337"
"0500000US39137","Putnam County, Ohio","34726"
"0500000US39139","Richland County, Ohio","128852"
"0500000US39141","Ross County, Ohio","73345"
"0500000US39143","Sandusky County, Ohio","61792"
"0500000US39145","Scioto County, Ohio","79195"
"0500000US39147","Seneca County, Ohio","58683"
"0500000US39149","Shelby County, Ohio","47910"
"0500000US39151","Stark County, Ohio","378098"
"0500000US39153","Summit County, Ohio","542899"
"0500000US39155","Trumbull County, Ohio","225116"
"0500000US39157","Tuscarawas County, Ohio","90914"
"0500000US39159","Union County, Ohio","40909"
"0500000US39161","Van Wert County, Ohio","29659"
"0500000US39163","Vinton County, Ohio","12806"
"0500000US39165","Warren County, Ohio","158383"
"0500000US39167","Washington County, Ohio","63251"
"0500000US39169","Wayne County, Ohio","111564"
"0500000US39171","Williams County, Ohio","39188"
"0500000US39173","Wood County, Ohio","121065"
"0500000US39175","Wyandot County, Ohio","22908"
"0500000US40001","Adair County, Oklahoma","21038"
"0500000US40003","Alfalfa County, Oklahoma","6105"
"0500000US40005","Atoka County, Oklahoma","13879"
"0500000US40007","Beaver County, Oklahoma","5857"
"0500000US40009","Beckham County, Oklahoma","19799"
"0500000US40011","Blaine County, Oklahoma","11976"
"0500000US40013","Bryan County, Oklahoma","36534"
"0500000US40015","Caddo County, Oklahoma","30150"
"0500000US40017","Canadian County, Oklahoma","87697"
"0500000US40019","Carter County, Oklahoma","45621"
"0500000US40021","Cherokee County, Oklahoma","42521"
"0500000US40023","Choctaw County, Oklahoma","15342"
"0500000US40025","Cimarron County, Oklahoma","3148"
"0500000US40027","Cleveland County, Oklahoma","208016"
"0500000US40029","Coal County, Oklahoma","6031"
"0500000US40031","Comanche County, Oklahoma","114996"
"0500000US40033","Cotton County, Oklahoma","6614"
"0500000US40035","Craig County, Oklahoma","14950"
"0500000US40037","Creek County, Oklahoma","67367"
"0500000US40039","Custer County, Oklahoma","26142"
"0500000US40041","Delaware County, Oklahoma","37077"
"0500000US40043","Dewey County, Oklahoma","4743"
"0500000US40045","Ellis County, Oklahoma","4075"
"0500000US40047","Garfield County, Oklahoma","57813"
"0500000US40049","Garvin County, Oklahoma","27210"
"0500000US40051","Grady County, Oklahoma","45516"
"0500000US40053","Grant County, Oklahoma","5144"
"0500000US40055","Greer County, Oklahoma","6061"
"0500000US40057","Harmon County, Oklahoma","3283"
"0500000US40059","Harper County, Oklahoma","3562"
"0500000US40061","Haskell County, Oklahoma","11792"
"0500000US40063","Hughes County, Oklahoma","14154"
"0500000US40065","Jackson County, Oklahoma","28439"
"0500000US40067","Jefferson County, Oklahoma","6818"
"0500000US40069","Johnston County, Oklahoma","10513"
"0500000US40071","Kay County, Oklahoma","48080"
"0500000US40073","Kingfisher County, Oklahoma","13926"
"0500000US40075","Kiowa County, Oklahoma","10227"
"0500000US40077","Latimer County, Oklahoma","10692"
"0500000US40079","Le Flore County, Oklahoma","48109"
"0500000US40081","Lincoln County, Oklahoma","32080"
"0500000US40083","Logan County, Oklahoma","33924"
"0500000US40085","Love County, Oklahoma","8831"
"0500000US40087","McClain County, Oklahoma","27740"
"0500000US40089","McCurtain County, Oklahoma","34402"
"0500000US40091","McIntosh County, Oklahoma","19456"
"0500000US40093","Major County, Oklahoma","7545"
"0500000US40095","Marshall County, Oklahoma","13184"
"0500000US40097","Mayes County, Oklahoma","38369"
"0500000US40099","Murray County, Oklahoma","12623"
"0500000US40101","Muskogee County, Oklahoma","69451"
"0500000US40103","Noble County, Oklahoma","11411"
"0500000US40105","Nowata County, Oklahoma","10569"
"0500000US40107","Okfuskee County, Oklahoma","11814"
"0500000US40109","Oklahoma County, Oklahoma","660448"
"0500000US40111","Okmulgee County, Oklahoma","39685"
"0500000US40113","Osage County, Oklahoma","44437"
"0500000US40115","Ottawa County, Oklahoma","33194"
"0500000US40117","Pawnee County, Oklahoma","16612"
"0500000US40119","Payne County, Oklahoma","68190"
"0500000US40121","Pittsburg County, Oklahoma","43953"
"0500000US40123","Pontotoc County, Oklahoma","35143"
"0500000US40125","Pottawatomie County, Oklahoma","65521"
"0500000US40127","Pushmataha County, Oklahoma","11667"
"0500000US40129","Roger Mills County, Oklahoma","3436"
"0500000US40131","Rogers County, Oklahoma","70641"
"0500000US40133","Seminole County, Oklahoma","24894"
"0500000US40135","Sequoyah County, Oklahoma","38972"
"0500000US40137","Stephens County, Oklahoma","43182"
"0500000US40139","Texas County, Oklahoma","20107"
"0500000US40141","Tillman County, Oklahoma","9287"
"0500000US40143","Tulsa County, Oklahoma","563299"
"0500000US40145","Wagoner County, Oklahoma","57491"
"0500000US40147","Washington County, Oklahoma","48996"
"0500000US40149","Washita County, Oklahoma","11508"
"0500000US40151","Woods County, Oklahoma","9089"
"0500000US40153","Woodward County, Oklahoma","18486"
"0500000US41001","Baker County, Oregon","16741"
"0500000US41003","Benton County, Oregon","78153"
"0500000US41005","Clackamas County, Oregon","338391"
"0500000US41007","Clatsop County, Oregon","35630"
"0500000US41009","Columbia County, Oregon","43560"
"0500000US41011","Coos County, Oregon","62779"
"0500000US41013","Crook County, Oregon","19182"
"0500000US41015","Curry County, Oregon","21137"
"0500000US41017","Deschutes County, Oregon","115367"
"0500000US41019","Douglas County, Oregon","100399"
"0500000US41021","Gilliam County, Oregon","1915"
"0500000US41023","Grant County, Oregon","7935"
"0500000US41025","Harney County, Oregon","7609"
"0500000US41027","Hood River County, Oregon","20411"
"0500000US41029","Jackson County, Oregon","181269"
"0500000US41031","Jefferson County, Oregon","19009"
"0500000US41033","Josephine County, Oregon","75726"
"0500000US41035","Klamath County, Oregon","63775"
"0500000US41037","Lake County, Oregon","7422"
"0500000US41039","Lane County, Oregon","322959"
"0500000US41041","Lincoln County, Oregon","44479"
"0500000US41043","Linn County, Oregon","103069"
"0500000US41045","Malheur County, Oregon","31615"
"0500000US41047","Marion County, Oregon","284834"
"0500000US41049","Morrow County, Oregon","10995"
"0500000US41051","Multnomah County, Oregon","660486"
"0500000US41053","Polk County, Oregon","62380"
"0500000US41055","Sherman County, Oregon","1934"
"0500000US41057","Tillamook County, Oregon","24262"
"0500000US41059","Umatilla County, Oregon","70548"
"0500000US41061","Union County, Oregon","24530"
"0500000US41063","Wallowa County, Oregon","7226"
"0500000US41065","Wasco County, Oregon","23791"
"0500000US41067","Washington County, Oregon","445342"
"0500000US41069","Wheeler County, Oregon","1547"
"0500000US41071","Yamhill County, Oregon","84992"
"0500000US42001","Adams County, Pennsylvania","91292"
"0500000US42003","Allegheny County, Pennsylvania","1281666"
"0500000US42005","Armstrong County, Pennsylvania","72392"
"0500000US42007","Beaver County, Pennsylvania","181412"
"0500000US42009","Bedford County, Pennsylvania","49984"
"0500000US42011","Berks County, Pennsylvania","373638"
"0500000US42013","Blair County, Pennsylvania","129144"
"0500000US42015","Bradford County, Pennsylvania","62761"
"0500000US42017","Bucks County, Pennsylvania","597635"
"0500000US42019","Butler County, Pennsylvania","174083"
"0500000US42021","Cambria County, Pennsylvania","152598"
"0500000US42023","Cameron County, Pennsylvania","5974"
"0500000US42025","Carbon County, Pennsylvania","58802"
"0500000US42027","Centre County, Pennsylvania","135758"
"0500000US42029","Chester County, Pennsylvania","433501"
"0500000US42031","Clarion County, Pennsylvania","41765"
"0500000US42033","Clearfield County, Pennsylvania","83382"
"0500000US42035","Clinton County, Pennsylvania","37914"
"0500000US42037","Columbia County, Pennsylvania","64151"
"0500000US42039","Crawford County, Pennsylvania","90366"
"0500000US42041","Cumberland County, Pennsylvania","213674"
"0500000US42043","Dauphin County, Pennsylvania","251798"
"0500000US42045","Delaware County, Pennsylvania","550864"
"0500000US42047","Elk County, Pennsylvania","35112"
"0500000US42049","Erie County, Pennsylvania","280843"
"0500000US42051","Fayette County, Pennsylvania","148644"
"0500000US42053","Forest County, Pennsylvania","4946"
"0500000US42055","Franklin County, Pennsylvania","129313"
"0500000US42057","Fulton County, Pennsylvania","14261"
"0500000US42059","Greene County, Pennsylvania","40672"
"0500000US42061","Huntingdon County, Pennsylvania","45586"
"0500000US42063","Indiana County, Pennsylvania","89605"
"0500000US42065","Jefferson County, Pennsylvania","45932"
"0500000US42067","Juniata County, Pennsylvania","22821"
"0500000US42069","Lackawanna County, Pennsylvania","213295"
"0500000US42071","Lancaster County, Pennsylvania","470658"
"0500000US42073","Lawrence County, Pennsylvania","94643"
"0500000US42075","Lebanon County, Pennsylvania","120327"
"0500000US42077","Lehigh County, Pennsylvania","312090"
"0500000US42079","Luzerne County, Pennsylvania","319250"
"0500000US42081","Lycoming County, Pennsylvania","120044"
"0500000US42083","McKean County, Pennsylvania","45936"
"0500000US42085","Mercer County, Pennsylvania","120293"
"0500000US42087","Mifflin County, Pennsylvania","46486"
"0500000US42089","Monroe County, Pennsylvania","138687"
"0500000US42091","Montgomery County, Pennsylvania","750097"
"0500000US42093","Montour County, Pennsylvania","18236"
"0500000US42095","Northampton County, Pennsylvania","267066"
"0500000US42097","Northumberland County, Pennsylvania","94556"
"0500000US42099","Perry County, Pennsylvania","43602"
"0500000US42101","Philadelphia County, Pennsylvania","1517550"
"0500000US42103","Pike County, Pennsylvania","46302"
"0500000US42105","Potter County, Pennsylvania","18080"
"0500000US42107","Schuylkill County, Pennsylvania","150336"
"0500000US42109","Snyder County, Pennsylvania","37546"
"0500000US42111","Somerset County, Pennsylvania","80023"
"0500000US42113","Sullivan County, Pennsylvania","6556"
"0500000US42115","Susquehanna County, Pennsylvania","42238"
"0500000US42117","Tioga County, Pennsylvania","41373"
"0500000US42119","Union County, Pennsylvania","41624"
"0500000US42121","Venango County, Pennsylvania","57565"
"0500000US42123","Warren County, Pennsylvania","43863"
"0500000US42125","Washington County, Pennsylvania","202897"
"0500000US42127","Wayne County, Pennsylvania","47722"
"0500000US42129","Westmoreland County, Pennsylvania","369993"
"0500000US42131","Wyoming County, Pennsylvania","28080"
"0500000US42133","York County, Pennsylvania","381751"
"0500000US44001","Bristol County, Rhode Island","50648"
"0500000US44003","Kent County, Rhode Island","167090"
"0500000US44005","Newport County, Rhode Island","85433"
"0500000US44007","Providence County, Rhode Island","621602"
"0500000US44009","Washington County, Rhode Island","123546"
"0500000US45001","Abbeville County, South Carolina","26167"
"0500000US45003","Aiken County, South Carolina","142552"
"0500000US45005","Allendale County, South Carolina","11211"
"0500000US45007","Anderson County, South Carolina","165740"
"0500000US45009","Bamberg County, South Carolina","16658"
"0500000US45011","Barnwell County, South Carolina","23478"
"0500000US45013","Beaufort County, South Carolina","120937"
"0500000US45015","Berkeley County, South Carolina","142651"
"0500000US45017","Calhoun County, South Carolina","15185"
"0500000US45019","Charleston County, South Carolina","309969"
"0500000US45021","Cherokee County, South Carolina","52537"
"0500000US45023","Chester County, South Carolina","34068"
"0500000US45025","Chesterfield County, South Carolina","42768"
"0500000US45027","Clarendon County, South Carolina","32502"
"0500000US45029","Colleton County, South Carolina","38264"
"0500000US45031","Darlington County, South Carolina","67394"
"0500000US45033","Dillon County, South Carolina","30722"
"0500000US45035","Dorchester County, South Carolina","96413"
"0500000US45037","Edgefield County, South Carolina","24595"
"0500000US45039","Fairfield County, South Carolina","23454"
"0500000US45041","Florence County, South Carolina","125761"
"0500000US45043","Georgetown County, South Carolina","55797"
"0500000US45045","Greenville County, South Carolina","379616"
"0500000US45047","Greenwood County, South Carolina","66271"
"0500000US45049","Hampton County, South Carolina","21386"
"0500000US45051","Horry County, South Carolina","196629"
"0500000US45053","Jasper County, South Carolina","20678"
"0500000US45055","Kershaw County, South Carolina","52647"
"0500000US45057","Lancaster County, South Carolina","61351"
"0500000US45059","Laurens County, South Carolina","69567"
"0500000US45061","Lee County, South Carolina","20119"
"0500000US45063","Lexington County, South Carolina","216014"
"0500000US45065","McCormick County, South Carolina","9958"
"0500000US45067","Marion County, South Carolina","35466"
"0500000US45069","Marlboro County, South Carolina","28818"
"0500000US45071","Newberry County, South Carolina","36108"
"0500000US45073","Oconee County, South Carolina","66215"
"0500000US45075","Orangeburg County, South Carolina","91582"
"0500000US45077","Pickens County, South Carolina","110757"
"0500000US45079","Richland County, South Carolina","320677"
"0500000US45081","Saluda County, South Carolina","19181"
"0500000US45083","Spartanburg County, South Carolina","253791"
"0500000US45085","Sumter County, South Carolina","104646"
"0500000US45087","Union County, South Carolina","29881"
"0500000US45089","Williamsburg County, South Carolina","37217"
"0500000US45091","York County, South Carolina","164614"
"0500000US46003","Aurora County, South Dakota","3058"
"0500000US46005","Beadle County, South Dakota","17023"
"0500000US46007","Bennett County, South Dakota","3574"
"0500000US46009","Bon Homme County, South Dakota","7260"
"0500000US46011","Brookings County, South Dakota","28220"
"0500000US46013","Brown County, South Dakota","35460"
"0500000US46015","Brule County, South Dakota","5364"
"0500000US46017","Buffalo County, South Dakota","2032"
"0500000US46019","Butte County, South Dakota","9094"
"0500000US46021","Campbell County, South Dakota","1782"
"0500000US46023","Charles Mix County, South Dakota","9350"
"0500000US46025","Clark County, South Dakota","4143"
"0500000US46027","Clay County, South Dakota","13537"
