state,county,reporting,dem,gop,lib,grn,una,oth
OK,Canadian,100%,11666,39969,3615,0,0,0
OK,Carter,100%,4002,13751,780,0,0,0
OK,Cherokee,100%,5455,9992,1040,0,0,0
OK,Choctaw,100%,1064,4202,153,0,0,0
OK,Cimarron,100%,70,962,45,0,0,0
OK,Cleveland,100%,38790,62469,8067,0,0,0
OK,Coal,100%,411,1892,90,0,0,0
OK,Comanche,100%,11439,19153,1912,0,0,0
OK,Cotton,100%,424,2054,124,0,0,0
OK,Craig,100%,1249,4279,250,0,0,0
OK,Creek,100%,5834,21539,1413,0,0,0
OK,Custer,100%,2102,7818,611,0,0,0
OK,Delaware,100%,3306,11796,578,0,0,0
OK,Dewey,100%,222,1964,60,0,0,0
OK,Ellis,100%,155,1610,61,0,0,0
OK,Garfield,100%,4391,15998,1303,0,0,0
OK,Garvin,100%,1852,8243,436,0,0,0
OK,Grady,100%,3878,17293,1086,0,0,0
OK,Grant,100%,287,1827,86,0,0,0
OK,Greer,100%,323,1482,91,0,0,0
OK,Harmon,100%,224,714,37,0,0,0
OK,Harper,100%,131,1307,47,0,0,0
OK,Haskell,100%,882,3697,155,0,0,0
OK,Hughes,100%,961,3387,177,0,0,0
OK,Jackson,100%,1473,5969,364,0,0,0
OK,Jefferson,100%,365,1905,75,0,0,0
OK,Johnston,100%,782,3081,138,0,0,0
OK,Kay,100%,3734,12168,893,0,0,0
OK,Kingfisher,100%,783,5151,189,0,0,0
OK,Kiowa,100%,766,2593,130,0,0,0
OK,Latimer,100%,797,3094,159,0,0,0
OK,Le Flore,100%,3245,13346,608,0,0,0
OK,Lincoln,100%,2423,10838,740,0,0,0
OK,Logan,100%,4239,13613,1096,0,0,0
OK,Love,100%,735,2920,132,0,0,0
OK,Major,100%,310,2940,149,0,0,0
OK,Marshall,100%,1095,4202,190,0,0,0
OK,Mayes,100%,3423,11550,739,0,0,0
OK,McClain,100%,2893,13151,795,0,0,0
OK,McCurtain,100%,1799,8642,268,0,0,0
OK,McIntosh,100%,2122,5501,335,0,0,0
OK,Murray,100%,1086,4173,266,0,0,0
OK,Muskogee,100%,7969,15029,1195,0,0,0
OK,Noble,100%,901,3707,262,0,0,0
OK,Nowata,100%,742,3321,174,0,0,0
OK,Okfuskee,100%,943,2791,199,0,0,0
OK,Oklahoma,100%,112661,141429,19519,0,0,0
OK,Okmulgee,100%,4379,8926,619,0,0,0
OK,Osage,100%,5593,12559,790,0,0,0
OK,Ottawa,100%,2584,7627,475,0,0,0
OK,Pawnee,100%,1341,4716,289,0,0,0
OK,Payne,100%,8785,16644,2320,0,0,0
OK,Pittsburg,100%,3704,12740,806,0,0,0
OK,Pontotoc,100%,3633,10420,761,0,0,0
OK,Pottawatomie,100%,6005,17826,1586,0,0,0
OK,Pushmataha,100%,748,3581,154,0,0,0
OK,Roger Mills,100%,151,1546,61,0,0,0
OK,Rogers,100%,7895,30893,2046,0,0,0
OK,Seminole,100%,2067,5612,353,0,0,0
OK,Sequoyah,100%,3061,10888,488,0,0,0
OK,Stephens,100%,3084,14166,636,0,0,0
OK,Texas,100%,855,4615,301,0,0,0
OK,Tillman,100%,657,1944,105,0,0,0
OK,Tulsa,100%,87663,143985,14909,0,0,0
OK,Wagoner,100%,6711,22967,1568,0,0,0
OK,Washington,100%,5047,15810,1351,0,0,0
OK,Washita,100%,588,3851,189,0,0,0
OK,Woods,100%,521,2945,199,0,0,0
OK,Woodward,100%,871,6329,373,0,0,0
OR,Baker,100%,1781,6160,405,133,0,0
OR,Benton,100%,28431,13030,2588,1528,0,0
OR,Clackamas,100%,90187,79062,9530,3357,0,0
OR,Clatsop,100%,8899,7794,926,539,0,0
OR,Columbia,100%,9959,12967,1601,550,0,0
OR,Coos,100%,10355,17699,1383,744,0,0
OR,Crook,100%,2591,8388,504,155,0,0
OR,Curry,100%,4253,7157,487,266,0,0
OR,Deschutes,100%,40222,43667,4836,1859,0,0
OR,Douglas,100%,13891,34112,2359,988,0,0
OR,Gilliam,100%,221,632,78,6,0,0
OR,Grant,100%,732,3187,205,47,0,0
OR,Harney,100%,682,2904,222,42,0,0
OR,Hood River,100%,6359,3223,502,299,0,0
OR,Jackson,100%,43550,53083,4248,2908,0,0
OR,Jefferson,100%,2892,5337,471,174,0,0
OR,Josephine,100%,13223,26582,1779,1029,0,0
OR,Klamath,100%,7080,20170,1494,496,0,0
OR,Lake,100%,628,3001,145,40,0,0
OR,Lane,100%,100497,66218,8285,6072,0,0
OR,Lincoln,100%,12300,9901,1106,728,0,0
OR,Linn,100%,17456,32683,3301,1284,0,0
OR,Malheur,100%,2213,7141,422,174,0,0
OR,Marion,100%,48803,54336,5495,2170,0,0
OR,Morrow,100%,1004,2698,235,52,0,0
OR,Multnomah,89.4%,271754,63055,11570,11383,0,0
OR,Polk,100%,15741,18333,2105,851,0,0
OR,Sherman,100%,202,726,44,11,0,0
OR,Tillamook,100%,5701,6486,750,324,0,0
OR,Umatilla,100%,7466,16775,1404,471,0,0
OR,Union,100%,3221,8378,668,198,0,0
OR,Wallowa,100%,1097,2825,173,82,0,0
OR,Wasco,100%,4634,5721,665,231,0,0
OR,Washington,100%,137818,75903,13334,4979,0,0
OR,Wheeler,100%,153,583,46,10,0,0
OR,Yamhill,100%,18635,22589,2940,952,0,0
PA,Adams,100%,14077,31249,1222,399,0,191
PA,Allegheny,100%,363017,257488,15854,5021,0,1793
PA,Armstrong,100%,6849,22676,661,136,0,124
PA,Beaver,100%,30225,46081,1914,477,0,339
PA,Bedford,100%,3613,19455,259,100,0,77
PA,Berks,100%,75169,93094,5016,1906,0,749
PA,Blair,100%,13093,37224,1188,325,0,199
PA,Bradford,100%,6263,17957,875,136,0,168
PA,Bucks,100%,165861,163873,8500,3138,0,1200
PA,Butler,100%,26834,61388,2856,587,0,362
PA,Cambria,100%,17798,40510,1216,395,0,248
PA,Cameron,100%,469,1495,50,4,0,6
PA,Carbon,100%,8917,18714,686,265,0,139
PA,Centre,100%,36555,35099,2609,789,0,342
PA,Chester,100%,140188,115582,7818,2231,0,818
PA,Clarion,100%,4256,12545,466,114,0,100
PA,Clearfield,100%,7700,23909,741,212,0,130
PA,Clinton,100%,4533,9701,450,119,0,36
PA,Columbia,100%,8502,17387,841,259,0,138
PA,Crawford,100%,10215,23912,986,250,0,200
PA,Cumberland,100%,44282,65649,3720,908,0,509
PA,Dauphin,100%,64287,60620,3459,1168,0,626
PA,Delaware,99.8%,169169,106559,5650,2512,0,942
PA,Elk,100%,3637,9704,371,77,0,65
PA,Erie,100%,54820,57168,3689,1104,0,459
PA,Fayette,100%,17826,34388,839,230,0,143
PA,Forest,100%,626,1680,60,19,0,13
PA,Franklin,100%,17322,49554,1689,449,0,331
PA,Fulton,100%,904,5676,93,37,0,33
PA,Greene,100%,4157,10394,263,80,0,61
PA,Huntingdon,100%,4487,14369,414,96,0,130
PA,Indiana,100%,11468,24920,924,220,0,196
PA,Jefferson,100%,3437,14533,404,106,0,71
PA,Juniata,100%,1810,8234,200,71,0,87
PA,Lackawanna,100%,51593,48102,1903,889,0,253
PA,Lancaster,100%,90066,137145,8437,1992,0,1511
PA,Lawrence,100%,13933,25323,860,244,0,195
PA,Lebanon,100%,17860,38804,1557,406,0,279
PA,Lehigh,100%,77087,70285,3795,1338,0,526
PA,Luzerne,100%,51454,77508,2287,1164,0,318
PA,Lycoming,100%,12926,35475,1291,380,0,222
PA,McKean,100%,3802,11159,393,148,0,70
PA,Mercer,100%,17631,30034,1297,400,0,232
PA,Mifflin,100%,3563,14050,473,79,0,74
PA,Monroe,100%,31930,31706,1407,728,0,173
PA,Montgomery,100%,251063,160803,10764,3650,0,1209
PA,Montour,100%,2851,5274,287,72,0,51
PA,Northampton,100%,65936,71384,3647,1363,0,445
PA,Northumberland,100%,9184,24418,907,287,0,175
PA,Perry,100%,4630,15613,619,163,0,128
PA,Philadelphia,98.8%,560542,105418,6786,6452,0,1029
PA,Pike,100%,9247,16035,487,226,0,71
PA,Potter,100%,1300,6247,165,34,0,31
PA,Schuylkill,100%,16724,43937,1406,448,0,235
PA,Snyder,100%,3991,11710,451,111,0,70
PA,Somerset,100%,7367,27347,676,166,0,174
PA,Sullivan,100%,756,2318,65,14,0,15
PA,Susquehanna,100%,5065,13295,559,192,0,89
PA,Tioga,100%,3642,12928,517,134,0,113
PA,Union,100%,6138,10605,444,141,0,72
PA,Venango,100%,5889,15254,688,142,0,123
PA,Warren,100%,4828,12032,525,122,0,117
PA,Washington,100%,34436,58941,2553,708,0,307
PA,Wayne,100%,6398,15269,420,193,0,85
PA,Westmoreland,100%,59506,116427,4323,932,0,552
PA,Wyoming,100%,3573,8375,305,112,0,53
PA,York,100%,67428,126933,6376,1542,0,874
RI,Bristol,100%,14532,8910,936,313,0,0
RI,Kent,100%,37582,38141,2925,1043,0,0
RI,Newport,100%,22680,14975,1521,585,0,0
RI,Providence,100%,141597,90321,6742,3158,0,0
RI,Washington,100%,33511,27074,2519,1056,0,0
SC,Abbeville,100%,3712,6742,128,36,56,50
SC,Aiken,100%,25426,45981,1796,459,789,322
SC,Allendale,100%,2722,788,22,11,12,23
SC,Anderson,100%,21040,56109,1589,436,775,347
SC,Bamberg,100%,3886,2197,51,17,21,23
SC,Barnwell,100%,4395,4888,87,35,43,31
SC,Beaufort,100%,29577,39986,1859,456,678,214
SC,Berkeley,100%,30492,44223,2461,539,858,346
SC,Calhoun,100%,3569,3785,105,34,39,21
SC,Charleston,100%,89048,75233,7263,1673,1981,652
SC,Cherokee,100%,6089,15165,242,80,96,82
SC,Chester,100%,6582,7272,175,50,64,59
SC,Chesterfield,100%,7125,9576,195,49,98,85
SC,Clarendon,100%,7635,7246,125,27,74,49
SC,Colleton,100%,7616,9083,262,79,103,88
SC,Darlington,100%,13866,14973,385,133,168,111
SC,Dillon,100%,5832,5637,79,54,43,51
SC,Dorchester,100%,24010,34932,2048,446,730,297
SC,Edgefield,100%,4491,6842,152,35,68,56
SC,Fairfield,100%,6936,4024,119,48,73,52
SC,Florence,100%,26630,29498,850,255,347,190
SC,Georgetown,100%,13234,17334,497,163,199,92
SC,Greenville,100%,73338,125595,6399,1467,3599,1174
SC,Greenwood,100%,10633,16881,579,159,219,129
SC,Hampton,100%,5163,3483,69,19,32,28
SC,Horry,100%,36731,83819,2136,777,664,376
SC,Jasper,100%,7789,6100,159,40,80,48
SC,Kershaw,100%,10293,17464,559,142,287,130
SC,Lancaster,100%,13718,23598,760,161,335,145
SC,Laurens,100%,8845,16770,373,124,200,162
SC,Lee,100%,5170,2789,61,22,32,36
SC,Lexington,100%,35143,79866,3574,891,1729,626
SC,Marion,100%,8522,5434,103,65,44,49
SC,Marlboro,100%,5928,4257,70,33,32,33
SC,McCormick,100%,2479,2651,47,8,17,13
SC,Newberry,100%,6212,10011,312,65,109,86
SC,Oconee,100%,7979,24096,722,224,316,193
SC,Orangeburg,100%,26258,11909,307,124,119,107
SC,Pickens,100%,10327,36096,1189,326,546,387
SC,Richland,100%,108401,52753,3935,1378,2230,703
SC,Saluda,100%,2809,5525,105,42,48,30
SC,Spartanburg,100%,39888,76101,2436,759,1096,513
SC,Sumter,100%,24024,18733,641,202,301,147
SC,Union,100%,4727,7058,137,48,63,54
SC,Williamsburg,100%,9949,4863,84,50,52,51
SC,York,100%,41230,66245,3468,676,1330,476
SD,Aurora,100%,340,974,74,0,0,19
SD,Beadle,100%,1912,4455,323,0,0,82
SD,Bennett,100%,412,666,57,0,0,14
SD,Bon Homme,100%,704,2105,129,0,0,36
SD,Brookings,100%,4879,6748,881,0,0,172
SD,Brown,100%,5452,9613,915,0,0,133
SD,Brule,100%,571,1565,125,0,0,27
SD,Buffalo,100%,296,171,18,0,0,5
SD,Butte,100%,693,3355,246,0,0,52
SD,Campbell,100%,105,704,20,0,0,2
SD,Charles Mix,100%,935,2382,98,0,0,18
SD,Clark,100%,398,1139,103,0,0,17
SD,Clay,100%,2608,2109,295,0,0,57
SD,Codington,100%,3174,7764,600,0,0,131
SD,Corson,100%,535,588,34,0,0,18
SD,Custer,100%,1120,3290,255,0,0,51
SD,Davison,100%,2355,5157,349,0,0,91
SD,Day,100%,974,1627,116,0,0,30
SD,Deuel,100%,570,1366,117,0,0,27
SD,Dewey,100%,887,723,71,0,0,26
SD,Douglas,100%,214,1338,41,0,0,12
SD,Edmunds,100%,380,1433,86,0,0,19
SD,Fall River,100%,821,2511,166,0,0,65
SD,Faulk,100%,204,858,45,0,0,11
SD,Grant,100%,970,2381,175,0,0,36
SD,Gregory,100%,391,1600,78,0,0,22
SD,Haakon,100%,77,936,27,0,0,4
SD,Hamlin,100%,555,2051,124,0,0,32
SD,Hand,100%,334,1391,76,0,0,17
SD,Hanson,100%,424,1497,59,0,0,26
SD,Harding,100%,38,694,31,0,0,6
SD,Hughes,100%,2449,5174,480,0,0,70
SD,Hutchinson,100%,692,2517,112,0,0,44
SD,Hyde,100%,125,543,17,0,0,5
SD,Jackson,100%,323,722,36,0,0,14
SD,Jerauld,100%,264,648,36,0,0,19
SD,Jones,100%,69,450,32,0,0,7
SD,Kingsbury,100%,703,1680,139,0,0,29
SD,Lake,100%,2314,4038,358,0,0,76
SD,Lawrence,100%,3356,7411,934,0,0,141
SD,Lincoln,100%,8076,15499,1413,0,0,243
SD,Lyman,100%,369,977,56,0,0,19
SD,Marshall,100%,754,1056,117,0,0,20
SD,McCook,100%,623,1794,130,0,0,40
SD,McPherson,100%,192,892,43,0,0,10
SD,Meade,100%,2223,8441,832,0,0,125
SD,Mellette,100%,238,402,32,0,0,11
SD,Miner,100%,281,706,67,0,0,10
SD,Minnehaha,100%,30610,42043,4753,0,0,857
SD,Moody,100%,1042,1729,131,0,0,28
SD,Oglala Lakota,100%,2504,241,104,0,0,47
SD,Pennington,100%,14074,29804,3338,0,0,525
SD,Perkins,100%,188,1333,70,0,0,15
SD,Potter,100%,215,1069,40,0,0,11
SD,Roberts,100%,1539,2142,164,0,0,41
SD,Sanborn,100%,241,819,51,0,0,12
SD,Spink,100%,919,1854,143,0,0,35
SD,Stanley,100%,329,1148,77,0,0,13
SD,Sully,100%,137,679,40,0,0,5
SD,Todd,100%,1505,487,96,0,0,37
SD,Tripp,100%,462,2069,84,0,0,15
SD,Turner,100%,961,2937,216,0,0,36
SD,Union,100%,2227,5288,312,0,0,68
SD,Walworth,100%,457,1896,79,0,0,45
SD,Yankton,100%,3301,5654,551,0,0,110
SD,Ziebach,100%,352,368,28,0,0,18
TN,Anderson,100%,9010,19201,1033,189,0,290
TN,Bedford,100%,3384,11455,306,75,0,80
TN,Benton,100%,1474,4715,83,14,0,36
TN,Bledsoe,100%,896,3621,95,18,0,20
TN,Blount,100%,12085,37385,1661,313,0,405
TN,Bradley,100%,7070,29761,1098,210,0,253
TN,Campbell,100%,2248,9860,251,45,0,100
TN,Cannon,100%,1126,4006,106,28,0,33
TN,Carroll,100%,2323,7731,181,38,0,60
TN,Carter,100%,3453,16897,409,130,0,104
TN,Cheatham,100%,3877,11295,463,99,0,89
TN,Chester,100%,902,3827,95,8,0,18
TN,Claiborne,100%,1831,8589,190,29,0,67
TN,Clay,100%,707,2140,47,11,0,14
TN,Cocke,100%,1980,9791,211,59,0,67
TN,Coffee,100%,4741,14409,515,113,0,117
TN,Crockett,100%,1302,3977,76,13,0,18
TN,Cumberland,100%,5202,20410,471,99,0,116
TN,Davidson,100%,148473,84365,9578,2450,0,1333
TN,Decatur,100%,894,3580,70,16,0,17
TN,DeKalb,100%,1566,5164,117,49,0,44
TN,Dickson,100%,4718,13213,487,93,0,108
TN,Dyer,100%,2815,10175,193,48,0,59
TN,Fayette,100%,5865,13046,261,62,0,72
TN,Fentress,100%,1100,6032,107,37,0,35
TN,Franklin,100%,4372,11526,319,66,0,80
TN,Gibson,100%,5255,13779,304,66,0,80
TN,Giles,100%,2915,7964,162,41,0,38
TN,Grainger,100%,1154,6618,126,27,0,60
TN,Greene,100%,4211,18538,479,151,0,112
TN,Grundy,100%,998,3626,80,19,0,27
TN,Hamblen,100%,4075,15839,443,93,0,129
TN,Hamilton,100%,55260,78661,5437,1097,0,633
TN,Hancock,100%,322,1842,42,13,0,10
TN,Hardeman,100%,4174,4912,84,30,0,42
TN,Hardin,100%,1622,8012,134,96,0,85
TN,Hawkins,100%,3502,16611,396,90,0,95
TN,Haywood,100%,3704,3010,60,19,0,31
TN,Henderson,100%,1796,8118,170,39,0,49
TN,Henry,100%,3061,9483,223,60,0,60
TN,Hickman,100%,1823,5685,161,39,0,54
TN,Houston,100%,865,2180,88,12,0,20
TN,Humphreys,100%,1967,4928,166,26,0,52
TN,Jackson,100%,1129,3229,62,17,0,10
TN,Jefferson,100%,3490,14760,497,115,0,132
TN,Johnson,100%,988,5400,102,39,0,27
TN,Knox,100%,62861,105724,7453,1634,0,1594
TN,Lake,100%,577,1357,18,6,0,12
TN,Lauderdale,100%,3656,4884,87,14,0,37
TN,Lawrence,100%,2821,12419,271,77,0,70
TN,Lewis,100%,890,3579,59,42,0,31
TN,Lincoln,100%,2550,10375,229,46,0,70
TN,Loudon,100%,4916,17588,573,87,0,140
TN,Macon,100%,1071,6260,91,36,0,32
TN,Madison,100%,15438,21321,660,140,0,205
TN,Marion,100%,2829,7680,220,50,0,53
TN,Marshall,100%,2848,8167,255,59,0,73
TN,Maury,100%,10026,23781,921,166,0,174
TN,McMinn,100%,3507,14673,339,69,0,106
TN,McNairy,100%,1847,7839,150,110,0,89
TN,Meigs,100%,856,3337,77,19,0,22
TN,Monroe,100%,3184,13361,344,58,0,103
TN,Montgomery,100%,21686,32320,2336,540,0,396
TN,Moore,100%,496,2325,71,17,0,17
TN,Morgan,100%,1053,5429,115,17,0,50
TN,Obion,100%,2425,9525,193,36,0,44
TN,Overton,100%,1943,6055,111,31,0,55
TN,Perry,100%,597,2167,59,23,0,9
TN,Pickett,100%,536,2019,36,7,0,11
TN,Polk,100%,1252,5097,114,26,0,31
TN,Putnam,100%,6847,18981,756,224,0,150
TN,Rhea,100%,1942,8650,221,35,0,98
TN,Roane,100%,4833,15863,596,101,0,187
TN,Robertson,100%,6634,19393,717,161,0,137
TN,Rutherford,100%,36627,64428,3910,891,0,662
TN,Scott,100%,934,6044,80,21,0,44
TN,Sequatchie,100%,1051,4434,127,25,0,30
TN,Sevier,100%,6293,28610,915,211,0,151
TN,Shelby,100%,206640,114948,6830,1955,0,1488
TN,Smith,100%,1688,5485,171,30,0,36
TN,Stewart,100%,1222,3864,147,21,0,29
TN,Sullivan,100%,11910,45577,1704,340,0,329
TN,Sumner,100%,18153,50105,2101,368,0,353
TN,Tipton,100%,5779,16893,484,90,0,126
TN,Trousdale,100%,943,2099,72,6,0,22
TN,Unicoi,100%,1260,5666,139,52,0,49
TN,Union,100%,1010,5024,108,24,0,38
TN,Van Buren,100%,539,1820,46,8,0,4
TN,Warren,100%,3535,9535,339,61,0,95
TN,Washington,100%,13003,34179,1464,478,0,287
TN,Wayne,100%,717,5034,56,9,0,26
TN,Weakley,100%,2770,9001,220,62,0,74
TN,White,100%,1842,7657,149,45,0,83
TN,Williamson,100%,30992,68160,4510,523,0,515
TN,Wilson,100%,14356,39304,1801,467,0,358
TX,Anderson,100%,3358,13165,307,57,0,0
TX,Andrews,100%,836,3925,147,18,0,0
TX,Angelina,100%,7538,21666,560,106,0,0
TX,Aransas,100%,2458,7730,238,41,0,0
TX,Archer,100%,394,3785,80,10,0,0
TX,Armstrong,100%,70,924,18,5,0,0
TX,Atascosa,100%,4635,8598,307,65,0,0
TX,Austin,100%,2319,9637,248,51,0,0
TX,Bailey,100%,397,1343,39,5,0,0
TX,Bandera,100%,1726,8159,262,66,0,0
TX,Bastrop,100%,10555,16314,1061,320,0,0
TX,Baylor,100%,191,1267,31,3,0,0
TX,Bee,100%,3443,4743,238,34,0,0
TX,Bell,100%,37608,51780,3800,811,0,0
TX,Bexar,100%,319191,240161,20053,6633,0,0
TX,Blanco,100%,1244,4212,180,33,0,0
TX,Borden,100%,31,330,3,1,0,0
TX,Bosque,100%,1277,6325,155,40,0,0
TX,Bowie,100%,8831,24913,582,144,0,0
TX,Brazoria,100%,43075,72653,3765,803,0,0
TX,Brazos,100%,23041,38662,3801,532,0,0
TX,Brewster,100%,1869,2073,208,76,0,0
TX,Briscoe,100%,91,625,14,4,0,0
TX,Brooks,100%,1937,613,32,14,0,0
TX,Brown,100%,1621,12010,253,65,0,0
TX,Burleson,100%,1491,5316,118,20,0,0
TX,Burnet,100%,3785,14595,563,103,0,0
TX,Caldwell,100%,4663,6516,428,102,0,0
TX,Calhoun,100%,2118,4638,168,33,0,0
TX,Callahan,100%,568,4858,107,23,0,0
TX,Cameron,100%,59319,29432,2231,822,0,0
TX,Camp,100%,1260,3201,66,15,0,0
TX,Carson,100%,249,2617,68,11,0,0
TX,Cass,100%,2250,9182,141,33,0,0
TX,Castro,100%,526,1413,47,10,0,0
TX,Chambers,100%,2939,13278,385,59,0,0
TX,Cherokee,100%,3466,12896,305,34,0,0
TX,Childress,100%,253,1802,24,5,0,0
TX,Clay,100%,536,4376,87,12,0,0
TX,Cochran,100%,190,679,29,3,0,0
TX,Coke,100%,140,1265,16,2,0,0
TX,Coleman,100%,387,3177,53,18,0,0
TX,Collin,100%,139837,200395,13790,2523,0,0
TX,Collingsworth,100%,145,983,22,4,0,0
TX,Colorado,100%,1977,6323,144,36,0,0
TX,Comal,100%,14166,44996,2062,343,0,0
TX,Comanche,100%,788,4300,99,21,0,0
TX,Concho,100%,148,885,27,7,0,0
TX,Cooke,100%,2345,13174,315,60,0,0
TX,Coryell,100%,5057,12212,698,160,0,0
TX,Cottle,100%,84,486,11,2,0,0
TX,Crane,100%,299,1047,28,7,0,0
TX,Crockett,100%,372,980,39,4,0,0
TX,Crosby,100%,468,1180,59,5,0,0
TX,Culberson,100%,454,280,23,5,0,0
TX,Dallam,100%,222,1258,46,9,0,0
TX,Dallas,100%,458845,261865,23854,6085,0,0
TX,Dawson,100%,835,2636,80,11,0,0
TX,Deaf Smith,100%,1185,2911,91,14,0,0
TX,Delta,100%,400,1836,36,7,0,0
TX,Denton,98.1%,110000,169175,11479,2633,0,0
TX,DeWitt,100%,1161,5510,124,27,0,0
TX,Dickens,100%,128,755,23,3,0,0
TX,Dimmit,100%,2173,974,57,21,0,0
TX,Donley,100%,190,1225,40,5,0,0
TX,Duval,100%,2783,1316,49,11,0,0
TX,Eastland,100%,776,6008,120,31,0,0
TX,Ector,100%,10225,24976,1005,167,0,0
TX,Edwards,100%,302,741,17,5,0,0
TX,El Paso,100%,145509,54567,7468,2914,0,0
TX,Ellis,100%,16197,44807,1738,322,0,0
TX,Erath,100%,2159,11205,378,68,0,0
TX,Falls,100%,1682,3438,90,22,0,0
TX,Fannin,100%,2123,9536,267,46,0,0
TX,Fayette,100%,2127,8648,209,45,0,0
TX,Fisher,100%,403,1265,44,10,0,0
TX,Floyd,100%,435,1473,47,3,0,0
TX,Foard,100%,113,383,14,1,0,0
TX,Fort Bend,100%,134475,117212,6898,1782,0,0
TX,Franklin,100%,665,3583,96,12,0,0
TX,Freestone,100%,1461,5995,139,13,0,0
TX,Frio,100%,1401,1232,37,13,0,0
TX,Gaines,100%,597,3907,85,20,0,0
TX,Galveston,100%,45503,73566,4040,885,0,0
TX,Garza,100%,224,1223,21,7,0,0
TX,Gillespie,100%,2286,10445,331,61,0,0
TX,Glasscock,100%,34,553,13,2,0,0
TX,Goliad,100%,973,2618,101,21,0,0
TX,Gonzales,100%,1567,4580,129,28,0,0
TX,Gray,100%,699,6495,144,22,0,0
TX,Grayson,100%,10276,35274,1255,263,0,0
TX,Gregg,100%,11623,28693,899,150,0,0
TX,Grimes,100%,2194,7065,219,50,0,0
TX,Guadalupe,100%,18308,36495,2008,409,0,0
TX,Hale,100%,2090,6347,323,42,0,0
TX,Hall,100%,164,891,34,0,0,0
TX,Hamilton,100%,479,3056,64,10,0,0
TX,Hansford,100%,171,1730,37,9,0,0
TX,Hardeman,100%,249,1207,48,7,0,0
TX,Hardin,100%,2779,19600,348,41,0,0
TX,Harris,100%,706471,544960,39701,11755,0,0
TX,Harrison,100%,7130,18712,447,75,0,0
TX,Hartley,100%,172,1727,43,3,0,0
TX,Haskell,100%,314,1403,42,6,0,0
TX,Hays,100%,33117,33730,3622,1055,0,0
TX,Hemphill,100%,181,1460,44,2,0,0
TX,Henderson,100%,5649,23574,531,101,0,0
TX,Hidalgo,100%,118739,48608,3788,1855,0,0
TX,Hill,100%,2535,10075,256,40,0,0
TX,Hockley,100%,1257,5793,199,33,0,0
TX,Hood,100%,4001,21367,639,113,0,0
TX,Hopkins,100%,2508,10704,220,44,0,0
TX,Houston,100%,1978,6205,90,29,0,0
TX,Howard,100%,1768,6635,233,56,0,0
TX,Hudspeth,100%,324,503,38,6,0,0
TX,Hunt,100%,6301,23866,857,161,0,0
TX,Hutchinson,100%,854,7039,210,23,0,0
TX,Irion,100%,90,660,9,1,0,0
TX,Jack,100%,314,2973,42,10,0,0
TX,Jackson,100%,904,4266,78,27,0,0
TX,Jasper,100%,2582,10578,154,37,0,0
TX,Jeff Davis,100%,422,694,42,17,0,0
TX,Jefferson,100%,42404,42828,1711,420,0,0
TX,Jim Hogg,100%,1635,430,42,12,0,0
TX,Jim Wells,100%,6688,5411,207,40,0,0
TX,Johnson,100%,10976,44370,1602,322,0,0
TX,Jones,100%,935,4815,161,21,0,0
TX,Karnes,100%,1144,2959,70,12,0,0
TX,Kaufman,100%,10265,29537,980,197,0,0
TX,Kendall,100%,3633,15663,554,86,0,0
TX,Kenedy,100%,99,84,3,0,0,0
TX,Kent,100%,59,360,14,0,0,0
TX,Kerr,100%,4665,17658,653,114,0,0
TX,Kimble,100%,206,1697,37,5,0,0
TX,King,100%,5,149,5,0,0,0
TX,Kinney,100%,457,936,25,6,0,0
TX,Kleberg,100%,4713,4364,314,92,0,0
TX,Knox,100%,247,1078,28,5,0,0
TX,La Salle,100%,1125,870,44,10,0,0
TX,Lamar,100%,3579,14546,343,69,0,0
TX,Lamb,100%,770,3040,87,8,0,0
TX,Lampasas,100%,1479,6371,252,47,0,0
TX,Lavaca,100%,1170,7339,112,12,0,0
TX,Lee,100%,1372,4996,126,28,0,0
TX,Leon,100%,909,6391,94,13,0,0
TX,Liberty,100%,4851,18856,364,84,0,0
TX,Limestone,100%,1748,5747,126,27,0,0
TX,Lipscomb,100%,135,1159,25,3,0,0
TX,Live Oak,100%,739,3450,65,13,0,0
TX,Llano,100%,1825,8283,205,64,0,0
TX,Loving,100%,4,57,1,2,0,0
TX,Lubbock,100%,27956,65566,3908,630,0,0
TX,Lynn,100%,403,1546,41,7,0,0
TX,Madison,100%,881,3349,45,8,0,0
TX,Marion,100%,1156,2968,69,13,0,0
TX,Martin,100%,266,1453,31,5,0,0
TX,Mason,100%,353,1656,37,7,0,0
TX,Matagorda,100%,3357,8147,226,49,0,0
TX,Maverick,100%,10397,2816,266,109,0,0
TX,McCulloch,100%,480,2546,51,9,0,0
TX,McLennan,100%,27046,48245,2491,473,0,0
TX,McMullen,100%,40,454,2,1,0,0
TX,Medina,100%,4624,12054,403,106,0,0
TX,Menard,100%,153,681,25,1,0,0
TX,Midland,100%,9993,36896,1661,203,0,0
TX,Milam,100%,2042,6340,176,49,0,0
TX,Mills,100%,242,1949,41,6,0,0
TX,Mitchell,100%,353,1780,50,7,0,0
TX,Montague,100%,885,7526,170,23,0,0
TX,Montgomery,100%,45744,150188,6136,1015,0,0
TX,Moore,100%,1096,3974,166,26,0,0
TX,Morris,100%,1425,3443,77,19,0,0
TX,Motley,100%,40,571,9,0,0,0
TX,Nacogdoches,100%,6822,14751,700,157,0,0
TX,Navarro,100%,3998,11984,343,57,0,0
TX,Newton,100%,978,2961,60,11,0,0
